3.2516401	3278.6031
3.2650594	3256.6563
3.2784787	3249.5766
3.2918980	3247.1071
3.3053173	3215.6454
3.3187366	3192.0317
3.3321559	3179.5217
3.3455752	3187.5429
3.3589945	3170.8571
3.3724138	3153.9111
3.3858331	3134.8594
3.3992524	3121.0903
3.4126717	3116.1379
3.4260910	3091.2552
3.4395103	3079.5108
3.4529297	3079.1955
3.4663490	3071.0461
3.4797683	3070.2671
3.4931876	3052.0559
3.5066069	3022.9313
3.5200262	3050.3442
3.5334455	3082.0544
3.5468648	3138.9262
3.5602841	3214.6154
3.5737034	3379.8116
3.5871227	3634.6887
3.6005420	4070.8693
3.6139613	4644.3072
3.6273806	5248.9424
3.6407999	5799.1391
3.6542193	6130.3289
3.6676386	6003.2548
3.6810579	5502.5405
3.6944772	4865.6276
3.7078965	4159.2418
3.7213158	3620.4545
3.7347351	3312.5935
3.7481544	3136.6645
3.7615737	3047.5493
3.7749930	2993.6964
3.7884123	2991.6289
3.8018316	3009.6795
3.8152509	3060.1844
3.8286702	3137.9085
3.8420895	3337.8084
3.8555089	3718.6074
3.8689282	4352.0581
3.8823475	5249.2500
3.8957668	6606.6384
3.9091861	8434.1615
3.9226054	10030.500
3.9360247	10951.099
3.9494440	10783.846
3.9628633	9580.2275
3.9762826	7544.3713
3.9897019	5745.9490
4.0031212	4524.1656
4.0165405	3628.6353
4.0299598	3196.8129
4.0433791	2974.8634
4.0567985	2841.4706
4.0702178	2775.0311
4.0836371	2747.8523
4.0970564	2724.3473
4.1104757	2694.9884
4.1238950	2692.1394
4.1373143	2691.3161
4.1507336	2692.2982
4.1641529	2666.2299
4.1775722	2663.4080
4.1909915	2650.2822
4.2044108	2637.1543
4.2178301	2642.9322
4.2312494	2628.2198
4.2446687	2623.0000
4.2580881	2620.1098
4.2715074	2617.0337
4.2849267	2615.0914
4.2983460	2618.0460
4.3117653	2615.3966
4.3251846	2615.4520
4.3386039	2617.0055
4.3520232	2610.3315
4.3654425	2616.7542
4.3788618	2608.9128
4.3922811	2627.7819
4.4057004	2602.5753
4.4191197	2593.0656
4.4325390	2605.7049
4.4459583	2598.5198
4.4593777	2608.7287
4.4727970	2602.7340
4.4862163	2591.2609
4.4996356	2595.2022
4.5130549	2599.6096
4.5264742	2605.1684
4.5398935	2597.6720
4.5533128	2597.0781
4.5667321	2613.1130
4.5801514	2603.2083
4.5935707	2604.7641
4.6069900	2616.8617
4.6204093	2618.3990
4.6338286	2610.1559
4.6472479	2605.6533
4.6606673	2611.9524
4.6740866	2600.8950
4.6875059	2604.9834
4.7009252	2619.9700
4.7143445	2620.1624
4.7277638	2623.6965
4.7411831	2625.8808
4.7546024	2641.3069
4.7680217	2644.0653
4.7814410	2640.8696
4.7948603	2640.3267
4.8082796	2647.0417
4.8216989	2635.3632
4.8351182	2657.6986
4.8485375	2654.1716
4.8619569	2660.5545
4.8753762	2660.4555
4.8887955	2666.4563
4.9022148	2674.4976
4.9156341	2689.6058
4.9290534	2668.6386
4.9424727	2684.1969
4.9558920	2700.6840
4.9693113	2708.3270
4.9827306	2716.6842
4.9961499	2706.1990
5.0095692	2725.2021
5.0229885	2720.3059
5.0364078	2722.9346
5.0498271	2722.3398
5.0632464	2744.7374
5.0766658	2751.2339
5.0900851	2761.7018
5.1035044	2776.4952
5.1169237	2782.2594
5.1303430	2784.4527
5.1437623	2812.5023
5.1571816	2818.9769
5.1706009	2812.1416
5.1840202	2824.6794
5.1974395	2827.9104
5.2108588	2853.8624
5.2242781	2854.7733
5.2376974	2858.6540
5.2511167	2872.8084
5.2645360	2875.1729
5.2779554	2895.5590
5.2913747	2902.3196
5.3047940	2913.5133
5.3182133	2908.2767
5.3316326	2934.8114
5.3450519	2938.6550
5.3584712	2945.5044
5.3718905	2967.4633
5.3853098	2967.9213
5.3987291	2979.3939
5.4121484	2980.8009
5.4255677	3009.2377
5.4389870	3008.9067
5.4524063	3020.3716
5.4658256	3041.5481
5.4792450	3058.4430
5.4926643	3052.9522
5.5060836	3060.2905
5.5195029	3079.3375
5.5329222	3092.5000
5.5463415	3109.3691
5.5597608	3121.0664
5.5731801	3139.0182
5.5865994	3153.1757
5.6000187	3158.6929
5.6134380	3176.0983
5.6268573	3192.5153
5.6402766	3197.3391
5.6536959	3198.8465
5.6671152	3216.1208
5.6805346	3222.0300
5.6939539	3233.5130
5.7073732	3243.7124
5.7207925	3266.5388
5.7342118	3281.1198
5.7476311	3285.7429
5.7610504	3290.2477
5.7744697	3307.1270
5.7878890	3330.1653
5.8013083	3351.9759
5.8147276	3351.9351
5.8281469	3350.0085
5.8415662	3366.6760
5.8549855	3381.3191
5.8684048	3405.2414
5.8818242	3405.6992
5.8952435	3422.2803
5.9086628	3432.1680
5.9220821	3435.4156
5.9355014	3462.6850
5.9489207	3469.1000
5.9623400	3485.9731
5.9757593	3503.2621
5.9891786	3519.6063
6.0025979	3544.1840
6.0160172	3549.5656
6.0294365	3583.8960
6.0428558	3631.8378
6.0562751	3678.5317
6.0696944	3765.9572
6.0831138	3891.7375
6.0965331	4144.1769
6.1099524	4583.5492
6.1233717	5290.2046
6.1367910	6248.1162
6.1502103	7373.2305
6.1636296	8526.6350
6.1770489	9252.3962
6.1904682	9192.7519
6.2038875	8407.6341
6.2173068	7215.5038
6.2307261	5915.5730
6.2441454	4944.3115
6.2575647	4375.6528
6.2709840	4067.9177
6.2844034	3891.5181
6.2978227	3795.1609
6.3112420	3751.1140
6.3246613	3725.4783
6.3380806	3713.0958
6.3514999	3706.1667
6.3649192	3706.3745
6.3783385	3722.1192
6.3917578	3735.5094
6.4051771	3786.1407
6.4185964	3870.9606
6.4320157	3973.2955
6.4454350	4175.0368
6.4588543	4498.1937
6.4722736	4920.5563
6.4856930	5444.9091
6.4991123	5946.9515
6.5125316	6262.3309
6.5259509	6288.5296
6.5393702	6037.9247
6.5527895	5473.4657
6.5662088	4895.9307
6.5796281	4409.6299
6.5930474	4069.3534
6.6064667	3855.1326
6.6198860	3742.1064
6.6333053	3642.1796
6.6467246	3587.9963
6.6601439	3560.1259
